entry_id,entity_key,shift_list_key,n_residue_keys,n_residues_with_h,n_residues_with_n,n_strict_unambiguous_hn_pairs,n_conflicting_h_residue_keys,n_conflicting_n_residue_keys,n_conflicting_residue_keys,n_identical_duplicate_h_keys,n_multiple_h_alias_keys,n_identical_duplicate_n_keys,meets_minimum_40_pairs,strict_pair_fraction,is_entry_maximum_group,eligible_for_entity_chain_alignment,final_entity_selected,final_shift_list_selected,selection_deferred_until_structure_alignment
52150,1,1,101,101,100,100,0,0,0,0,0,0,True,0.9900990099009901,True,True,False,False,True
5216,1,1,13,13,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5217,1,1,62,60,62,60,0,0,0,0,0,0,True,0.967741935483871,True,True,False,False,True
52171,1,1,71,70,70,69,0,0,0,0,0,0,True,0.971830985915493,True,True,False,False,True
52188,1,1,17,17,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
52188,1,2,17,17,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
52188,1,3,17,17,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5220,1,1,101,101,101,101,0,0,0,0,0,0,True,1.0,True,True,False,False,True
52205,1,1,179,179,179,179,0,0,0,0,0,0,True,1.0,True,True,False,False,True
52208,1,1,71,71,71,71,0,0,0,0,0,0,True,1.0,True,True,False,False,True
52210,1,1,26,26,25,25,0,0,0,0,0,0,False,0.9615384615384616,True,False,False,False,False
52226,1,1,40,40,40,40,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5225,1,1,86,86,86,86,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5232,1,1,177,177,177,177,0,0,0,0,0,0,True,1.0,True,True,False,False,True
52321,1,1,33,33,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5236,1,1,75,75,74,74,0,0,0,0,0,0,True,0.9866666666666667,True,True,False,False,True
5238,1,1,50,50,50,50,0,0,0,0,0,0,True,1.0,True,True,False,False,True
52384,1,1,103,103,103,103,0,0,0,0,0,0,True,1.0,True,True,False,False,True
52390,1,1,38,38,38,38,0,0,0,0,0,0,False,1.0,True,False,False,False,False
52391,1,1,27,27,27,27,0,0,0,0,0,0,False,1.0,True,False,False,False,False
52393,1,1,48,48,48,48,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5241,1,1,97,97,97,97,0,0,0,0,0,0,True,1.0,True,True,False,False,True
52414,1,1,26,26,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5242,1,1,76,76,76,76,0,0,0,0,0,0,True,1.0,True,True,False,False,True
52448,1,1,61,61,60,60,0,0,0,0,0,0,True,0.9836065573770492,True,True,False,False,True
5246,1,1,19,19,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5246,1,3,10,10,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5246,2,2,28,28,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5246,2,4,19,19,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
52491,1,1,26,25,25,24,0,0,0,0,0,0,False,0.9230769230769231,True,False,False,False,False
52543,1,1,22,22,21,21,0,0,0,0,0,0,False,0.9545454545454546,True,False,False,False,False
5255,1,1,85,85,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5257,1,1,39,39,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
52595,1,1,93,93,93,93,0,0,0,0,0,0,True,1.0,True,True,False,False,True
52600,1,1,132,132,132,132,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5261,1,1,126,126,126,126,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5262,1,1,56,56,56,56,0,0,0,0,0,0,True,1.0,True,True,False,False,True
52635,1,1,104,102,104,102,0,0,0,0,0,0,True,0.9807692307692307,True,True,False,False,True
52638,1,1,18,18,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5264,1,1,43,43,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
52640,1,1,112,112,112,112,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5265,1,1,39,39,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5266,1,1,125,125,124,124,0,0,0,0,0,0,True,0.992,True,True,False,False,True
52678,1,1,80,80,80,80,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5268,1,1,40,40,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5272,1,1,32,32,31,31,0,0,0,0,0,0,False,0.96875,True,False,False,False,False
5273,1,1,31,31,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
52749,1,1,18,18,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5275,1,1,149,149,148,148,0,0,0,0,0,0,True,0.9932885906040269,True,True,False,False,True
52750,1,1,18,18,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5276,1,1,46,46,46,46,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5277,1,1,14,14,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5279,1,1,64,64,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
52790,1,1,104,104,104,0,104,104,104,0,0,0,False,0.0,True,False,False,False,False
52801,1,1,73,73,73,73,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5283,1,1,17,17,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5283,1,2,17,17,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5283,1,3,17,17,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5284,1,1,129,129,128,128,0,0,0,0,0,0,True,0.9922480620155039,True,True,False,False,True
5285,1,1,129,129,128,128,0,0,0,0,0,0,True,0.9922480620155039,True,True,False,False,True
5289,1,1,15,15,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5289,1,2,16,16,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5290,1,1,15,15,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5291,1,1,11,11,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5292,1,1,15,15,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5292,1,2,15,15,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5293,1,1,21,21,21,21,0,0,0,0,0,0,False,1.0,True,False,False,False,False
5294,1,1,107,107,103,103,0,0,0,0,0,0,True,0.9626168224299065,True,True,False,False,True
52953,1,1,52,52,52,52,0,0,0,0,0,0,True,1.0,True,True,False,False,True
52961,1,1,24,24,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5297,1,1,107,107,107,107,0,0,0,0,0,0,True,1.0,True,True,False,False,True
52977,1,1,28,28,28,28,0,0,0,0,0,0,False,1.0,True,False,False,False,False
5298,1,1,98,98,98,98,0,0,0,0,0,0,True,1.0,True,True,False,False,True
52985,1,1,113,113,113,113,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5299,1,1,189,189,189,189,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5299,2,2,6,6,6,6,0,0,0,0,0,0,False,1.0,False,False,False,False,False
5301,1,1,5,5,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
53020,1,1,47,47,47,47,0,0,0,0,0,0,True,1.0,True,True,False,False,True
53021,1,1,109,109,108,108,0,0,0,0,0,0,True,0.9908256880733946,True,True,False,False,True
5303,1,1,112,112,111,111,0,0,0,0,0,0,True,0.9910714285714286,True,True,False,False,True
5304,1,1,76,76,76,76,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5306,2,2,91,91,91,91,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5306,1,1,40,40,40,40,0,0,0,0,0,0,True,1.0,False,True,False,False,True
5308,1,1,100,100,100,100,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5309,1,1,114,107,114,107,0,0,0,0,0,0,True,0.9385964912280702,True,True,False,False,True
5310,1,1,98,98,98,98,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5310,2,2,7,7,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
5312,1,1,122,122,122,122,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5315,1,1,105,105,104,104,0,0,0,0,0,0,True,0.9904761904761905,True,True,False,False,True
5316,1,1,266,266,265,265,0,0,0,0,0,0,True,0.9962406015037594,True,True,False,False,True
5317,1,1,67,67,67,67,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5318,1,1,98,98,98,98,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5319,1,1,132,132,132,132,0,0,0,0,0,0,True,1.0,True,True,False,False,True
53190,1,1,30,30,30,30,0,0,0,0,0,0,False,1.0,True,False,False,False,False
5320,1,1,126,126,125,125,0,0,0,0,0,0,True,0.9920634920634921,True,True,False,False,True
53214,1,1,25,25,22,22,0,0,0,0,0,0,False,0.88,True,False,False,False,False
5323,1,1,79,79,79,79,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5326,1,1,76,76,76,76,0,0,0,0,0,0,True,1.0,True,True,False,False,True
53268,1,1,70,70,70,70,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5327,2,2,82,82,82,82,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5327,1,1,48,48,48,48,0,0,0,0,0,0,True,1.0,False,True,False,False,True
5328,1,1,86,86,86,86,0,0,0,0,0,0,True,1.0,True,True,False,False,True
53280,1,1,52,52,52,52,0,0,0,0,0,0,True,1.0,True,True,False,False,True
53283,1,1,62,62,61,61,0,0,0,0,0,0,True,0.9838709677419355,True,True,False,False,True
5329,1,1,82,82,80,80,0,0,0,0,0,0,True,0.975609756097561,True,True,False,False,True
53304,1,1,120,120,120,120,0,0,0,0,0,0,True,1.0,True,True,False,False,True
53311,1,1,123,123,123,123,0,0,0,0,0,0,True,1.0,True,True,False,False,True
53313,1,1,55,55,55,55,0,0,0,0,0,0,True,1.0,True,True,False,False,True
53317,1,1,60,60,60,60,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5332,1,1,172,172,170,170,0,0,0,0,0,0,True,0.9883720930232558,True,True,False,False,True
5333,1,1,102,102,102,102,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5335,1,1,57,57,57,57,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5337,1,1,92,92,92,92,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5338,1,1,38,38,38,38,0,0,0,0,0,0,False,1.0,True,False,False,False,False
53398,1,1,72,72,71,71,0,0,0,0,0,0,True,0.9861111111111112,True,True,False,False,True
5340,1,1,178,178,178,178,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5345,1,1,58,58,58,58,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5345,1,2,58,58,58,58,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5346,1,1,68,68,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5347,1,1,121,121,121,121,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5348,1,1,51,51,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5349,1,1,78,78,78,78,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5353,1,1,142,142,141,141,0,0,0,0,0,0,True,0.9929577464788732,True,True,False,False,True
5354,1,1,108,108,108,108,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5356,1,1,65,65,65,65,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5357,1,1,84,84,84,84,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5361,1,1,67,67,67,67,0,0,0,0,0,0,True,1.0,True,True,False,False,True
53613,1,1,123,123,123,123,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5363,1,1,91,91,91,91,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5364,1,1,62,62,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5365,1,1,91,91,89,89,0,0,0,0,0,0,True,0.978021978021978,True,True,False,False,True
5366,1,1,110,110,110,110,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5369,1,1,23,23,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5372,1,1,100,100,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5375,1,1,53,53,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5376,1,1,9,9,9,9,0,0,0,0,0,0,False,1.0,True,False,False,False,False
5377,1,1,89,89,89,89,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5377,2,2,12,12,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
5379,1,1,30,30,29,29,0,0,0,0,0,0,False,0.9666666666666667,True,False,False,False,False
5381,1,1,53,53,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5383,1,1,56,56,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5386,1,1,85,85,85,85,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5386,2,2,15,15,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
5387,1,1,72,72,70,70,0,0,0,0,0,0,True,0.9722222222222222,True,True,False,False,True
5389,1,1,104,104,104,104,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5390,1,1,57,57,57,57,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5392,1,1,79,79,79,79,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5396,1,1,153,153,153,153,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5398,1,1,171,171,171,171,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5399,1,1,86,84,86,84,0,0,0,0,0,0,True,0.9767441860465116,True,True,False,False,True
5401,1,1,83,83,83,83,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5403,1,1,56,56,56,56,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5405,1,1,23,23,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5407,1,1,102,102,102,102,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5409,1,1,181,181,181,181,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5410,1,1,36,36,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5454,1,1,20,20,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5457,1,1,23,23,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5459,1,1,50,50,50,50,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5461,1,1,107,107,107,107,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5461,1,2,107,107,107,107,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5463,1,1,18,18,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5464,1,1,30,30,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5465,1,1,80,80,80,80,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5466,1,1,74,74,68,68,0,0,0,0,0,0,True,0.918918918918919,True,True,False,False,True
5467,1,1,82,82,82,82,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5469,1,1,50,50,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5470,1,1,51,51,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5472,1,1,53,53,53,53,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5473,1,1,53,53,53,53,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5475,1,1,93,93,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5480,1,1,145,145,145,145,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5480,2,2,25,25,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
5481,1,1,70,70,70,70,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5482,1,1,106,106,106,106,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5485,1,1,96,96,96,96,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5486,1,1,16,16,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5486,1,2,16,16,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5487,1,1,16,16,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5487,1,2,16,16,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5488,1,1,16,16,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5489,1,1,14,14,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5491,1,1,31,31,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5494,1,1,10,10,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5494,1,2,10,10,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5494,1,3,10,10,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5495,1,1,35,35,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5498,1,1,59,59,59,59,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5498,2,2,26,26,26,26,0,0,0,0,0,0,False,1.0,False,False,False,False,False
5499,1,1,84,84,84,84,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5500,1,1,73,73,72,72,0,0,0,0,0,0,True,0.9863013698630136,True,True,False,False,True
5502,1,1,17,17,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5503,1,1,79,79,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5506,1,1,116,116,107,107,0,0,0,0,0,0,True,0.9224137931034483,True,True,False,False,True
5511,1,1,138,138,138,138,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5516,1,1,117,117,117,117,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5525,1,1,37,37,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5527,1,1,33,33,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5529,1,1,90,90,88,88,0,0,0,0,0,0,True,0.9777777777777777,True,True,False,False,True
5532,1,1,130,130,130,130,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5532,2,2,5,5,5,5,0,0,0,0,0,0,False,1.0,False,False,False,False,False
5535,1,1,69,69,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5536,1,1,104,104,103,103,0,0,0,0,0,0,True,0.9903846153846154,True,True,False,False,True
5538,1,1,97,96,97,96,0,0,0,0,0,0,True,0.9896907216494846,True,True,False,False,True
5542,1,1,14,14,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5544,1,1,88,88,87,87,0,0,0,0,0,0,True,0.9886363636363636,True,True,False,False,True
5544,2,2,11,11,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
5545,1,1,93,93,93,93,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5551,1,1,64,64,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5552,1,1,122,122,122,122,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5554,1,1,114,114,112,112,0,0,0,0,0,0,True,0.9824561403508771,True,True,False,False,True
5555,1,1,52,52,47,47,0,0,0,0,0,0,True,0.9038461538461539,True,True,False,False,True
5556,1,1,45,45,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5557,1,2,148,148,148,148,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5557,1,1,143,143,143,143,0,0,0,0,0,0,True,1.0,False,True,False,False,True
5558,1,1,88,88,88,88,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5560,1,1,104,104,104,104,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5561,1,1,74,74,74,74,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5564,1,1,114,114,114,114,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5565,1,1,84,84,84,84,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5566,1,1,165,165,164,164,0,0,0,0,0,0,True,0.9939393939393939,True,True,False,False,True
5567,1,1,110,110,110,110,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5570,1,1,152,151,151,150,0,0,0,0,0,0,True,0.9868421052631579,True,True,False,False,True
5574,1,1,10,10,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5575,1,1,9,9,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5576,1,1,179,179,179,179,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5577,1,1,176,176,175,175,0,0,0,0,0,0,True,0.9943181818181818,True,True,False,False,True
5578,1,1,132,132,132,132,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5579,1,1,126,126,126,126,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5580,1,1,18,18,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5581,1,1,17,17,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5582,1,1,18,18,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5583,1,1,58,58,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5585,1,1,15,15,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5589,1,1,124,123,124,123,0,0,0,0,0,0,True,0.9919354838709677,True,True,False,False,True
5596,1,1,96,96,96,96,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5597,1,1,68,68,68,68,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5598,1,1,94,94,94,94,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5599,1,1,170,169,170,169,0,0,0,0,0,0,True,0.9941176470588236,True,True,False,False,True
5601,1,1,49,49,49,49,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5601,2,2,48,48,48,48,0,0,0,0,0,0,True,1.0,False,True,False,False,True
5601,3,3,48,48,48,48,0,0,0,0,0,0,True,1.0,False,True,False,False,True
5604,1,1,71,71,71,71,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5607,1,1,26,26,25,25,0,0,0,0,0,0,False,0.9615384615384616,True,False,False,False,False
5608,1,1,6,6,6,6,0,0,0,0,0,0,False,1.0,True,False,False,False,False
5609,1,1,26,26,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5610,1,1,36,36,36,36,0,0,0,0,0,0,False,1.0,True,False,False,False,False
5613,1,1,10,10,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5616,1,1,74,74,74,74,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5617,1,1,54,54,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5620,1,1,57,57,56,56,0,0,0,0,0,0,True,0.9824561403508771,True,True,False,False,True
5621,1,1,58,58,58,58,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5622,1,1,80,80,80,80,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5624,1,1,106,106,104,104,0,0,0,0,0,0,True,0.9811320754716981,True,True,False,False,True
5625,1,1,101,101,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5631,1,1,94,94,94,94,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5631,2,2,7,7,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
5633,1,1,76,76,76,76,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5633,1,2,69,69,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
5652,1,1,41,41,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5653,1,1,76,76,76,76,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5654,1,1,55,55,55,55,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5657,1,1,118,118,118,118,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5659,1,1,156,156,152,152,0,0,0,0,0,0,True,0.9743589743589743,True,True,False,False,True
5664,1,1,92,92,92,92,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5667,1,1,41,41,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5668,1,1,171,171,171,171,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5669,1,1,26,26,26,26,0,0,0,0,0,0,False,1.0,True,False,False,False,False
5670,1,1,42,42,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5672,1,1,57,57,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5673,1,1,26,26,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5674,1,1,33,33,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5675,1,1,31,31,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5676,1,1,35,35,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5677,1,1,130,130,130,130,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5678,1,1,143,143,143,143,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5683,1,1,105,105,103,103,0,0,0,0,0,0,True,0.9809523809523809,True,True,False,False,True
5688,1,1,94,94,93,93,0,0,0,0,0,0,True,0.9893617021276596,True,True,False,False,True
5688,1,2,94,94,93,93,0,0,0,0,0,0,True,0.9893617021276596,True,True,False,False,True
5688,1,3,94,94,93,93,0,0,0,0,0,0,True,0.9893617021276596,True,True,False,False,True
5688,1,4,94,94,93,93,0,0,0,0,0,0,True,0.9893617021276596,True,True,False,False,True
5689,1,1,133,133,133,133,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5690,1,1,56,56,56,56,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5691,1,1,74,74,74,74,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5694,1,1,8,8,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5695,1,1,73,73,73,73,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5696,1,1,81,81,81,81,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5698,1,1,80,80,80,80,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5701,1,1,152,152,150,150,0,0,0,0,0,0,True,0.9868421052631579,True,True,False,False,True
5702,1,1,32,32,32,32,0,0,0,0,0,0,False,1.0,True,False,False,False,False
5706,1,1,94,94,94,94,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5708,1,1,14,14,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5708,1,2,14,14,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5710,1,1,82,82,82,82,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5713,1,1,104,104,104,104,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5719,1,1,102,102,101,101,0,0,0,0,0,0,True,0.9901960784313726,True,True,False,False,True
5720,1,1,191,191,191,191,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5722,1,1,74,74,74,74,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5722,2,2,16,16,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
5729,1,1,56,56,55,55,0,0,0,0,0,0,True,0.9821428571428571,True,True,False,False,True
