request_rank,bmrb_id,n_candidate_pdb_ids,candidate_pdb_ids,n_entity_shift_list_groups,n_entities,n_shift_list_keys,maximum_strict_hn_pairs,total_strict_hn_pairs_across_groups,n_groups_meeting_minimum_40,total_conflicting_residue_keys,total_multiple_h_alias_keys,n_groups_tied_for_maximum,has_group_meeting_minimum_40,multiple_groups_meeting_minimum_40,unique_best_group,maximum_pair_count_bin,has_any_retained_h_or_n,shift_screen_eligible,shift_screen_status,final_entity_selected,final_shift_list_selected,requires_entity_chain_alignment,reference_correction_applied,hierarchical_b_j_used
6625,30745,1,6WPD,1,1,1,12,12,0,0,0,1,False,False,True,10-19,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6626,30746,1,6WPO,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6627,30747,1,6WPV,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6628,30748,1,6WQJ,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6629,30749,1,6WQL,1,1,1,42,42,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
663,5796,1,1PA4,1,1,1,96,96,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
6630,30750,1,6WQR,1,1,1,14,14,0,0,0,1,False,False,True,10-19,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6631,30752,1,6WUX,1,1,1,24,24,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6632,30753,1,6X1K,1,1,1,108,108,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
6633,30754,1,6X46,1,1,1,72,72,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
6634,30755,1,6X4X,2,2,1,19,35,0,0,0,1,False,False,True,10-19,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6635,30756,1,6X6N,1,1,1,130,130,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
6636,30757,1,6X7I,1,1,1,23,23,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6637,30758,1,6X8R,1,1,1,15,15,0,0,0,1,False,False,True,10-19,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6638,30759,1,6XAH,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
6639,30760,1,6XCR,1,1,1,39,39,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
664,5798,1,1NY8,1,1,1,88,88,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
6640,30761,1,6XCU,1,1,1,39,39,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6641,30763,1,6XEH,1,1,1,117,117,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
6642,30765,1,6XFL,2,2,1,76,118,2,0,0,1,True,True,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
6643,30767,1,6XN9,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6644,30768,1,6XOR,1,1,1,70,70,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
6645,30769,1,6XQJ,1,1,1,206,206,1,0,0,1,True,False,True,200-299,True,True,eligible_for_structure_screen,False,False,True,False,False
6646,30770,1,6XR6,1,1,1,163,163,1,0,0,1,True,False,True,150-199,True,True,eligible_for_structure_screen,False,False,True,False,False
6647,30771,1,6XR7,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
6648,30772,1,6XRG,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
6649,30773,1,6XRY,1,1,1,103,103,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
665,5801,1,1P9J,1,1,1,53,53,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
6650,30774,1,7JGI,1,1,1,114,114,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
6651,30775,1,7JGX,1,1,1,11,11,0,0,0,1,False,False,True,10-19,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6652,30776,1,7JGY,1,1,1,11,11,0,0,0,1,False,False,True,10-19,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6653,30777,1,7JH1,1,1,1,57,57,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
6654,30778,1,7JHF,1,1,1,10,10,0,0,0,1,False,False,True,10-19,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6655,30779,1,7JI1,1,1,1,140,140,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
6656,30782,1,7JMY,1,1,1,82,82,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
6657,30783,1,7JN6,1,1,1,39,39,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6658,30784,1,7JNN,1,1,1,37,37,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6659,30785,1,7JPM,1,1,1,39,39,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
666,5807,1,1VD0,1,1,1,101,101,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
6660,30786,1,7JQ8,2,2,1,82,99,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
6661,30787,1,7JS6,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6662,30788,1,7JU1,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
6663,30789,1,7JU9,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6664,30790,1,7JYN,2,2,1,82,114,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
6665,30791,1,7JYZ,2,2,1,82,150,2,0,0,1,True,True,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
6666,30792,1,7K1M,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6667,30793,1,7K1Q,1,1,1,30,30,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6668,30795,1,7K3G,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6669,30796,1,7K3S,2,2,1,56,108,2,0,0,1,True,True,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
667,5808,1,1PD7,1,1,1,82,82,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
6670,30797,1,7K4L,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
6671,30798,1,7K6B,1,1,1,103,103,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
6672,30799,1,7K7A,1,1,1,26,26,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6673,30800,1,7K7F,2,2,1,126,126,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
6674,30801,1,7KAA,1,1,1,133,133,1,3,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
6675,30802,1,7KBQ,1,1,1,115,115,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
6676,30803,1,7KBV,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
6677,30804,1,7KBW,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
6678,30805,1,7KBX,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
6679,30807,1,7KIX,1,1,1,84,84,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
668,5813,1,1P6T,1,1,1,144,144,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
6680,30808,1,7KLO,1,1,1,52,52,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
6681,30809,1,7KLR,2,2,1,52,52,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
6682,30810,1,7KN0,2,2,1,36,72,0,0,0,2,False,False,False,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6683,30811,1,7KNN,1,1,1,13,13,0,0,0,1,False,False,True,10-19,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6684,30812,1,7KNV,1,1,1,112,112,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
6685,30813,1,7KPD,1,1,1,24,24,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6686,30814,1,7KRB,1,1,1,126,126,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
6687,30816,1,7KUB,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
6688,30817,1,7KUC,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
6689,30818,1,7KUD,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
669,5815,1,1NH4,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6690,30819,1,7KW8,1,1,1,162,162,1,0,0,1,True,False,True,150-199,True,True,eligible_for_structure_screen,False,False,True,False,False
6691,30820,1,7KW9,1,1,1,159,159,1,0,0,1,True,False,True,150-199,True,True,eligible_for_structure_screen,False,False,True,False,False
6692,30821,1,7KWI,1,1,1,141,141,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
6693,30822,1,7KWL,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
6694,30823,1,7KWR,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
6695,30824,1,7KXI,1,1,1,96,96,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
6696,30825,1,7KYZ,1,1,1,183,183,1,0,0,1,True,False,True,150-199,True,True,eligible_for_structure_screen,False,False,True,False,False
6697,30826,1,7L2G,1,1,1,33,33,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6698,30827,1,7L51,1,1,1,23,23,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6699,30828,1,7L53,1,1,1,20,20,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
67,4475,1,1CR8,1,1,1,40,40,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
670,5817,1,1PB5,1,1,1,34,34,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6700,30829,1,7L54,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6701,30830,1,7L55,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6702,30832,1,7L6K,1,1,1,99,99,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
6703,30833,1,7L7A,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6704,30834,1,7L83,1,1,1,29,29,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6705,30838,1,7L96,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6706,30839,1,7L98,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6707,30840,1,7L9D,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6708,30842,1,7LC8,1,1,1,20,20,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6709,30843,1,7LCW,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
671,5818,1,1P9K,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
6710,30844,1,7LDF,1,1,1,62,62,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
6711,30845,1,7LGI,1,1,1,155,155,1,0,0,1,True,False,True,150-199,True,True,eligible_for_structure_screen,False,False,True,False,False
6712,30846,1,7LGL,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6713,30847,1,7LGV,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6714,30848,1,7LHC,1,1,1,26,26,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6715,30849,1,7LI2,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6716,30850,1,7LIE,1,1,1,72,72,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
6717,30851,1,7LIF,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6718,30852,1,7LL7,2,2,1,0,0,0,0,0,2,False,False,False,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6719,30853,1,7UME,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
672,5820,1,1PJZ,1,1,1,190,190,1,0,0,1,True,False,True,150-199,True,True,eligible_for_structure_screen,False,False,True,False,False
6720,30854,1,7LNS,1,1,1,45,45,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
6721,30855,1,7LOH,1,1,1,147,147,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
6722,30856,1,7LOI,1,1,1,164,164,1,0,0,1,True,False,True,150-199,True,True,eligible_for_structure_screen,False,False,True,False,False
6723,30857,1,7LP4,1,1,1,39,39,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6724,30858,1,7LP5,1,1,1,55,55,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
6725,30861,1,7LQT,1,1,1,160,160,1,0,0,1,True,False,True,150-199,True,True,eligible_for_structure_screen,False,False,True,False,False
6726,30863,1,7LSO,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6727,30864,1,7LSP,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6728,30866,1,7LU8,1,1,1,65,65,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
6729,30867,1,7LUW,1,1,1,64,64,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
673,5821,1,1JMC,1,1,1,102,102,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
6730,30868,1,7LVA,0,0,0,0,0,0,0,0,0,False,False,False,,False,False,no_retained_h_or_n,False,False,False,False,False
6731,30869,1,7LVE,1,1,1,38,38,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6732,30870,1,7LVF,1,1,1,54,54,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
6733,30871,1,7LVG,1,1,1,38,38,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6734,30872,1,7LVN,1,1,1,33,33,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6735,30873,1,7LX4,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6736,30874,1,7LXC,2,1,2,90,180,2,0,0,2,True,True,False,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
6737,30875,1,7LXK,1,1,1,48,48,1,0,0,1,True,False,True,40-59,True,True,eligible_for_structure_screen,False,False,True,False,False
6738,30876,1,7LZL,1,1,1,34,34,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6739,30877,2,7M0G;7U8K,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
674,5822,1,1JMC,1,1,1,119,119,1,0,0,1,True,False,True,100-149,True,True,eligible_for_structure_screen,False,False,True,False,False
6740,30878,1,7M1D,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6741,30879,1,7M1E,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6742,30880,1,7M1W,1,1,1,85,85,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
6743,30881,1,7M25,1,1,1,7,7,0,0,0,1,False,False,True,1-9,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6744,30882,1,7M27,1,1,1,5,5,0,0,0,1,False,False,True,1-9,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6745,30883,1,7M28,1,1,1,4,4,0,0,0,1,False,False,True,1-9,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6746,30884,1,7M29,1,1,1,6,6,0,0,0,1,False,False,True,1-9,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6747,30885,1,7M2A,1,1,1,3,3,0,0,0,1,False,False,True,1-9,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6748,30886,1,7M2B,1,1,1,6,6,0,0,0,1,False,False,True,1-9,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6749,30887,1,7M2C,1,1,1,5,5,0,0,0,1,False,False,True,1-9,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
675,5823,1,1JMC,1,1,1,224,224,1,0,0,1,True,False,True,200-299,True,True,eligible_for_structure_screen,False,False,True,False,False
6750,30888,1,7M2M,1,1,1,158,158,1,0,0,1,True,False,True,150-199,True,True,eligible_for_structure_screen,False,False,True,False,False
6751,30889,1,7M3U,1,1,1,22,22,0,0,0,1,False,False,True,20-39,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6752,30890,1,7M5T,1,1,1,92,92,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
6753,30891,1,7M67,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6754,30892,1,7M73,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6755,30893,1,7M77,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6756,30894,1,7M79,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6757,30895,1,7M7X,1,1,1,6,6,0,0,0,1,False,False,True,1-9,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6758,30896,1,7MJ3,1,1,1,7,7,0,0,0,1,False,False,True,1-9,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6759,30899,1,7MLA,2,2,1,64,96,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
676,5824,2,1Q6A;1Q6B,1,1,1,95,95,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
6760,30900,1,7MMM,1,1,1,0,0,0,0,0,1,False,False,True,0,True,False,fewer_than_40_strict_hn_pairs,False,False,False,False,False
6761,30901,1,7MN1,1,1,1,82,82,1,0,0,1,True,False,True,80-99,True,True,eligible_for_structure_screen,False,False,True,False,False
6762,30902,1,7MN2,1,1,1,73,73,1,0,0,1,True,False,True,60-79,True,True,eligible_for_structure_screen,False,False,True,False,False
